epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,20010.5,2.02194,0.85326,2.13805,0.96297,0.97711,0.98756,0.75656,1.6372,0.55653,2.01862,0.0002575,0.0002575,0.0002575
77,20277.6,2.02429,0.8542,2.13568,0.96325,0.97623,0.98806,0.75697,1.63556,0.55539,2.01689,0.0002476,0.0002476,0.0002476
78,20544.9,2.01601,0.84371,2.1322,0.96353,0.97651,0.98786,0.75627,1.63396,0.55606,2.01554,0.0002377,0.0002377,0.0002377
79,20811.9,2.0047,0.83811,2.12708,0.96281,0.97768,0.9879,0.75667,1.63242,0.55504,2.01366,0.0002278,0.0002278,0.0002278
80,21083.6,1.99769,0.83462,2.12486,0.9609,0.97829,0.98801,0.75676,1.63064,0.5541,2.01213,0.0002179,0.0002179,0.0002179
81,21351.3,1.99937,0.83728,2.13395,0.96444,0.97689,0.98806,0.75724,1.62829,0.55254,2.0107,0.000208,0.000208,0.000208
82,21614.8,1.99109,0.82693,2.12436,0.96349,0.97731,0.98808,0.75752,1.62697,0.55248,2.0101,0.0001981,0.0001981,0.0001981
83,21874.7,1.98426,0.82597,2.1167,0.9631,0.97822,0.98788,0.75743,1.62556,0.55327,2.00931,0.0001882,0.0001882,0.0001882
84,22135.4,1.97707,0.82621,2.11978,0.96591,0.97504,0.98807,0.75784,1.62405,0.55169,2.00814,0.0001783,0.0001783,0.0001783
85,22398.2,1.97619,0.82461,2.11979,0.96616,0.97521,0.98822,0.75791,1.6224,0.5507,2.00722,0.0001684,0.0001684,0.0001684
86,22660.8,1.97071,0.81537,2.11213,0.9626,0.97945,0.98822,0.75849,1.62106,0.55013,2.00622,0.0001585,0.0001585,0.0001585
87,22920.4,1.96282,0.81312,2.10812,0.96717,0.97521,0.9882,0.75854,1.61959,0.55002,2.00516,0.0001486,0.0001486,0.0001486
88,23182.4,1.95792,0.81025,2.10871,0.9659,0.97609,0.98816,0.75917,1.61813,0.54916,2.00433,0.0001387,0.0001387,0.0001387
89,23444.6,1.95335,0.81109,2.10998,0.96622,0.97583,0.98814,0.75929,1.61666,0.54819,2.00331,0.0001288,0.0001288,0.0001288
90,23707.8,1.95222,0.80726,2.1105,0.96753,0.97552,0.98822,0.75955,1.61549,0.54722,2.00223,0.0001189,0.0001189,0.0001189
